timestamp,accX,accY,accZ
176512968,-0.00,-0.88,-0.42
176515063,-0.00,-0.88,-0.42
176516997,-0.00,-0.88,-0.42
176519018,-0.00,-0.88,-0.42
176520973,-0.00,-0.88,-0.42
176523025,-0.00,-0.88,-0.42
176525014,-0.00,-0.88,-0.42
176527009,-0.00,-0.88,-0.42
176529008,-0.00,-0.88,-0.42
176531026,-0.00,-0.89,-0.41
176533048,-0.00,-0.89,-0.41
176535024,-0.00,-0.89,-0.41
176537009,-0.00,-0.89,-0.41
176538969,-0.00,-0.89,-0.41
176541078,-0.01,-0.89,-0.42
176542968,-0.01,-0.89,-0.42
176544983,-0.01,-0.89,-0.42
176547057,-0.01,-0.89,-0.42
176548998,-0.01,-0.89,-0.42
176550959,-0.01,-0.89,-0.42
176552967,-0.00,-0.89,-0.42
176554987,-0.00,-0.89,-0.42
176557017,-0.00,-0.89,-0.42
176558970,-0.00,-0.89,-0.42
176560959,-0.00,-0.89,-0.42
176563031,-0.00,-0.88,-0.42
176565120,-0.00,-0.88,-0.42
176567017,-0.00,-0.88,-0.42
176569015,-0.00,-0.88,-0.42
176571033,-0.00,-0.88,-0.42
176573026,-0.00,-0.89,-0.42
176575012,-0.00,-0.89,-0.42
176577007,-0.00,-0.89,-0.42
176578999,-0.00,-0.89,-0.42
176581081,-0.00,-0.89,-0.42
176582995,-0.00,-0.88,-0.42
176585007,-0.00,-0.88,-0.42
176586989,-0.00,-0.88,-0.42
176588958,-0.00,-0.88,-0.42
176591074,-0.00,-0.88,-0.42
176592982,-0.01,-0.89,-0.41
176595016,-0.01,-0.89,-0.41
176596968,-0.01,-0.89,-0.41
176598966,-0.01,-0.89,-0.41
176600958,-0.01,-0.89,-0.41
176603030,-0.00,-0.89,-0.42
176605016,-0.00,-0.89,-0.42
176607009,-0.00,-0.89,-0.42
176609011,-0.00,-0.89,-0.42
176611019,-0.00,-0.89,-0.42
176613083,-0.01,-0.89,-0.42
176615122,-0.01,-0.89,-0.42
176617016,-0.01,-0.89,-0.42
176618994,-0.01,-0.89,-0.42
176620976,-0.01,-0.89,-0.42
176622969,-0.01,-0.89,-0.42
176624974,-0.01,-0.89,-0.41
176626968,-0.01,-0.89,-0.41
176628968,-0.01,-0.89,-0.41
176630967,-0.01,-0.89,-0.41
176632966,-0.01,-0.89,-0.41
176634975,-0.01,-0.88,-0.42
176636968,-0.01,-0.88,-0.42
176638971,-0.01,-0.88,-0.42
176641049,-0.01,-0.88,-0.42
176643014,-0.01,-0.88,-0.42
176645059,-0.01,-0.88,-0.42
176647034,-0.01,-0.88,-0.42
176649038,-0.01,-0.88,-0.42
176651008,-0.01,-0.88,-0.42
176653007,-0.01,-0.88,-0.42
176655032,-0.01,-0.89,-0.42
176657037,-0.01,-0.89,-0.42
176659020,-0.01,-0.89,-0.42
176661008,-0.01,-0.89,-0.42
176662970,-0.01,-0.89,-0.42
176665084,-0.01,-0.88,-0.42
176667098,-0.01,-0.88,-0.42
176668996,-0.01,-0.88,-0.42
176670967,-0.01,-0.88,-0.42
176672980,-0.01,-0.88,-0.42
176675017,-0.01,-0.89,-0.43
176676968,-0.01,-0.89,-0.43
176678959,-0.01,-0.89,-0.43
176680959,-0.01,-0.89,-0.43
176683028,-0.01,-0.89,-0.43
176685029,-0.00,-0.89,-0.42
176687011,-0.00,-0.89,-0.42
176689035,-0.00,-0.89,-0.42
176691143,-0.00,-0.89,-0.42
176693023,-0.00,-0.89,-0.42
176695015,-0.01,-0.89,-0.42
176697011,-0.01,-0.89,-0.42
176699025,-0.01,-0.89,-0.42
176701026,-0.01,-0.89,-0.42
176703131,-0.01,-0.89,-0.42
176704996,-0.01,-0.89,-0.42
176706981,-0.01,-0.89,-0.41
176708976,-0.01,-0.89,-0.41
176710974,-0.01,-0.89,-0.41
176712983,-0.01,-0.89,-0.41
176715125,-0.01,-0.89,-0.41
176716981,-0.00,-0.89,-0.41
176718977,-0.00,-0.89,-0.41
176720971,-0.00,-0.89,-0.41
176723028,-0.00,-0.89,-0.41
176725018,-0.00,-0.89,-0.41
176727013,-0.00,-0.89,-0.42
176729019,-0.00,-0.89,-0.42
176731039,-0.00,-0.89,-0.42
176733019,-0.00,-0.89,-0.42
176735017,-0.00,-0.89,-0.42
176737014,-0.00,-0.89,-0.42
176738976,-0.00,-0.89,-0.42
176741078,-0.00,-0.89,-0.42
176743017,-0.00,-0.89,-0.42
176745038,-0.00,-0.89,-0.42
176747000,-0.00,-0.88,-0.42
176748976,-0.00,-0.88,-0.42
176751003,-0.00,-0.88,-0.42
176753011,-0.00,-0.88,-0.42
176755032,-0.00,-0.88,-0.42
176756990,-0.01,-0.89,-0.42
176758972,-0.01,-0.89,-0.42
176760970,-0.01,-0.89,-0.42
176763032,-0.01,-0.89,-0.42
176765122,-0.01,-0.89,-0.42
176767016,-0.01,-0.89,-0.42
176769038,-0.01,-0.89,-0.42
176771069,-0.01,-0.89,-0.42
176773025,-0.01,-0.89,-0.42
176775013,-0.01,-0.89,-0.42
176777016,-0.01,-0.89,-0.42
176779008,-0.01,-0.88,-0.43
176781045,-0.01,-0.88,-0.43
176782997,-0.01,-0.88,-0.43
176785008,-0.01,-0.88,-0.43
176786973,-0.01,-0.88,-0.43
176788997,-0.02,-0.88,-0.43
176791125,-0.02,-0.88,-0.43
176792974,-0.02,-0.88,-0.43
176794986,-0.02,-0.88,-0.43
176796974,-0.02,-0.88,-0.43
176798972,-0.01,-0.89,-0.42
176800972,-0.01,-0.89,-0.42
176803030,-0.01,-0.89,-0.42
176805017,-0.01,-0.89,-0.42
176807012,-0.01,-0.89,-0.42
176809021,-0.00,-0.89,-0.42
176811052,-0.00,-0.89,-0.42
176813020,-0.00,-0.89,-0.42
176815117,-0.00,-0.89,-0.42
176817023,-0.00,-0.89,-0.42
176819021,-0.01,-0.89,-0.43
176821048,-0.01,-0.89,-0.43
176822997,-0.01,-0.89,-0.43
176824985,-0.01,-0.89,-0.43
176826976,-0.01,-0.89,-0.43
176828976,-0.01,-0.89,-0.42
176830975,-0.01,-0.89,-0.42
176833016,-0.01,-0.89,-0.42
176835019,-0.01,-0.89,-0.42
176836971,-0.01,-0.89,-0.42
176838969,-0.01,-0.89,-0.43
176841076,-0.01,-0.89,-0.43
176843063,-0.01,-0.89,-0.43
176845019,-0.01,-0.89,-0.43
176847016,-0.01,-0.89,-0.43
176849013,-0.01,-0.89,-0.43
176851013,-0.01,-0.88,-0.43
176853042,-0.01,-0.88,-0.43
176855036,-0.01,-0.88,-0.43
176857018,-0.01,-0.88,-0.43
176859011,-0.01,-0.88,-0.43
176860981,-0.01,-0.88,-0.42
176862981,-0.01,-0.88,-0.42
176865130,-0.01,-0.88,-0.42
176867012,-0.01,-0.88,-0.42
176868979,-0.01,-0.88,-0.42
176870983,-0.00,-0.89,-0.42
176873016,-0.00,-0.89,-0.42
176874970,-0.00,-0.89,-0.42
176876968,-0.00,-0.89,-0.42
176878972,-0.00,-0.89,-0.42
176880972,0.00,-0.89,-0.42
176883025,0.00,-0.89,-0.42
176885036,0.00,-0.89,-0.42
176887018,0.00,-0.89,-0.42
176889014,0.00,-0.89,-0.42
176891160,-0.00,-0.89,-0.43
176893037,-0.00,-0.89,-0.43
176895014,-0.00,-0.89,-0.43
176897012,-0.00,-0.89,-0.43
176899012,-0.00,-0.89,-0.43
176901043,0.00,-0.89,-0.42
176903011,0.00,-0.89,-0.42
176904978,0.00,-0.89,-0.42
176907022,0.00,-0.89,-0.42
176909000,0.00,-0.89,-0.42
176911026,-0.00,-0.88,-0.42
176912976,-0.00,-0.88,-0.42
176915079,-0.00,-0.88,-0.42
176916976,-0.00,-0.88,-0.42
176918969,-0.00,-0.88,-0.42
176920970,-0.00,-0.88,-0.42
176923027,-0.00,-0.88,-0.42
176925014,-0.00,-0.88,-0.42
176927010,-0.00,-0.88,-0.42
176929011,-0.00,-0.88,-0.42
176931013,-0.00,-0.88,-0.42
176933011,0.00,-0.89,-0.43
176935006,0.00,-0.89,-0.43
176936970,0.00,-0.89,-0.43
176938970,0.00,-0.89,-0.43
176941067,0.00,-0.89,-0.43
176942969,0.00,-0.88,-0.43
176945055,0.00,-0.88,-0.43
176946994,0.00,-0.88,-0.43
176948972,0.00,-0.88,-0.43
176950971,0.00,-0.88,-0.43
176952969,-0.00,-0.88,-0.43
176954972,-0.00,-0.88,-0.43
176957006,-0.00,-0.88,-0.43
176958980,-0.00,-0.88,-0.43
176961016,-0.00,-0.88,-0.43
176963029,-0.00,-0.88,-0.42
176965116,-0.00,-0.88,-0.42
176967017,-0.00,-0.88,-0.42
176969040,-0.00,-0.88,-0.42
176971029,-0.00,-0.88,-0.42
176973019,-0.00,-0.89,-0.42
176975012,-0.00,-0.89,-0.42
176977008,-0.00,-0.89,-0.42
176978972,-0.00,-0.89,-0.42
176980982,-0.00,-0.89,-0.42
176983034,-0.01,-0.88,-0.43
176985008,-0.01,-0.88,-0.43
176986968,-0.01,-0.88,-0.43
176988966,-0.01,-0.88,-0.43
176991105,-0.01,-0.88,-0.43
176993024,-0.00,-0.89,-0.43
176994990,-0.00,-0.89,-0.43
176996959,-0.00,-0.89,-0.43
176998968,-0.00,-0.89,-0.43
177000967,-0.00,-0.89,-0.43
177003032,-0.00,-0.89,-0.43
177005014,-0.00,-0.88,-0.43
177007009,-0.00,-0.88,-0.43
177009032,-0.00,-0.88,-0.43
177011037,-0.00,-0.88,-0.43
177013022,-0.00,-0.88,-0.43
177015111,0.00,-0.89,-0.43
177017011,0.00,-0.89,-0.43
177019016,0.00,-0.89,-0.43
177021042,0.00,-0.89,-0.43
177022991,0.00,-0.89,-0.43
177024971,-0.01,-0.88,-0.43
177026974,-0.01,-0.88,-0.43
177029020,-0.01,-0.88,-0.43
177030996,-0.01,-0.88,-0.43
177032967,-0.01,-0.88,-0.43
177034958,-0.00,-0.89,-0.43
177036970,-0.00,-0.89,-0.43
177038968,-0.00,-0.89,-0.43
177041079,-0.00,-0.89,-0.43
177043038,-0.00,-0.89,-0.43
177045019,-0.01,-0.88,-0.43
177047010,-0.01,-0.88,-0.43
177049014,-0.01,-0.88,-0.43
177051036,-0.01,-0.88,-0.43
177053019,-0.01,-0.88,-0.43
177055008,0.00,-0.88,-0.43
177057013,0.00,-0.88,-0.43
177059016,0.00,-0.88,-0.43
177061021,0.00,-0.88,-0.43
177063020,0.00,-0.88,-0.43
177065076,-0.01,-0.89,-0.42
177066976,-0.01,-0.89,-0.42
177068966,-0.01,-0.89,-0.42
177070966,-0.01,-0.89,-0.42
177072969,-0.01,-0.89,-0.42
177075027,-0.01,-0.89,-0.42
177076995,-0.01,-0.88,-0.43
177078979,-0.01,-0.88,-0.43
177080969,-0.01,-0.88,-0.43
177083031,-0.01,-0.88,-0.43
177085035,-0.01,-0.88,-0.43
177087008,-0.00,-0.88,-0.43
177089025,-0.00,-0.88,-0.43
177091136,-0.00,-0.88,-0.43
177093021,-0.00,-0.88,-0.43
177095015,-0.00,-0.88,-0.43
177097011,-0.00,-0.88,-0.43
177099001,-0.00,-0.88,-0.43
177100958,-0.00,-0.88,-0.43
177103012,-0.00,-0.88,-0.43
177105042,-0.00,-0.88,-0.43
177106986,-0.00,-0.88,-0.43
177108968,-0.00,-0.88,-0.43
177110968,-0.00,-0.88,-0.43
177112970,-0.00,-0.88,-0.43
177115064,-0.00,-0.88,-0.43
177116976,-0.00,-0.88,-0.44
177118996,-0.00,-0.88,-0.44
177121018,-0.00,-0.88,-0.44
177123024,-0.00,-0.88,-0.44
177125014,-0.00,-0.88,-0.44
177127009,0.00,-0.88,-0.43
177129038,0.00,-0.88,-0.43
177131042,0.00,-0.88,-0.43
177133025,0.00,-0.88,-0.43
177135010,0.00,-0.88,-0.43
177137007,0.00,-0.88,-0.43
177139000,0.00,-0.88,-0.43
177141145,0.00,-0.88,-0.43
177142984,0.00,-0.88,-0.43
177144979,0.00,-0.88,-0.43
177146967,0.00,-0.88,-0.43
177148978,-0.00,-0.88,-0.43
177151018,-0.00,-0.88,-0.43
177152972,-0.00,-0.88,-0.43
177154959,-0.00,-0.88,-0.43
177156968,-0.00,-0.88,-0.43
177158982,-0.00,-0.88,-0.43
177161001,-0.00,-0.88,-0.43
177163030,-0.00,-0.88,-0.43
177165118,-0.00,-0.88,-0.43
177167015,-0.00,-0.88,-0.43
177169021,0.00,-0.88,-0.43
177171057,0.00,-0.88,-0.43
177173027,0.00,-0.88,-0.43
177175010,0.00,-0.88,-0.43
177177010,0.00,-0.88,-0.43
177178997,-0.04,-0.89,-0.43
177181036,-0.04,-0.89,-0.43
177182968,-0.04,-0.89,-0.43
177185001,-0.04,-0.89,-0.43
177186958,-0.04,-0.89,-0.43
177188967,-0.09,-0.89,-0.41
177191086,-0.09,-0.89,-0.41
177193017,-0.09,-0.89,-0.41
177195020,-0.09,-0.89,-0.41
177196971,-0.09,-0.89,-0.41
177198966,-0.04,-0.89,-0.41
177200959,-0.04,-0.89,-0.41
177203031,-0.04,-0.89,-0.41
177205014,-0.04,-0.89,-0.41
177207011,-0.04,-0.89,-0.41
177209015,0.00,-0.87,-0.41
177211037,0.00,-0.87,-0.41
177213017,0.00,-0.87,-0.41
177215115,0.00,-0.87,-0.41
177217012,0.00,-0.87,-0.41
177218969,0.02,-0.88,-0.41
177220968,0.02,-0.88,-0.41
177222979,0.02,-0.88,-0.41
177225063,0.02,-0.88,-0.41
177226994,0.02,-0.88,-0.41
177228966,0.02,-0.88,-0.41
177230956,0.01,-0.88,-0.43
177232967,0.01,-0.88,-0.43
177234966,0.01,-0.88,-0.43
177236959,0.01,-0.88,-0.43
177238968,0.01,-0.88,-0.43
177241069,0.01,-0.89,-0.44
177243021,0.01,-0.89,-0.44
177245013,0.01,-0.89,-0.44
177247013,0.01,-0.89,-0.44
177249012,0.01,-0.89,-0.44
177251012,0.01,-0.87,-0.46
177253010,0.01,-0.87,-0.46
177254967,0.01,-0.87,-0.46
177256968,0.01,-0.87,-0.46
177258968,0.01,-0.87,-0.46
177261000,0.01,-0.88,-0.46
177263013,0.01,-0.88,-0.46
177265129,0.01,-0.88,-0.46
177267003,0.01,-0.88,-0.46
177268969,0.01,-0.88,-0.46
177270958,0.00,-0.88,-0.44
177272959,0.00,-0.88,-0.44
177274972,0.00,-0.88,-0.44
177277021,0.00,-0.88,-0.44
177278970,0.00,-0.88,-0.44
177280969,-0.02,-0.89,-0.44
177283034,-0.02,-0.89,-0.44
177285036,-0.02,-0.89,-0.44
177287008,-0.02,-0.89,-0.44
177289030,-0.02,-0.89,-0.44
177291146,0.00,-0.88,-0.41
177293018,0.00,-0.88,-0.41
177295018,0.00,-0.88,-0.41
177297017,0.00,-0.88,-0.41
177299052,0.00,-0.88,-0.41
177301035,0.00,-0.88,-0.41
177303001,0.00,-0.87,-0.42
177304969,0.00,-0.87,-0.42
177306972,0.00,-0.87,-0.42
177308981,0.00,-0.87,-0.42
177311044,0.00,-0.87,-0.42
177312979,0.00,-0.87,-0.43
177315064,0.00,-0.87,-0.43
177317006,0.00,-0.87,-0.43
177319021,0.00,-0.87,-0.43
177320969,0.00,-0.87,-0.43
177323034,0.01,-0.88,-0.44
177325018,0.01,-0.88,-0.44
177327017,0.01,-0.88,-0.44
177329018,0.01,-0.88,-0.44
177331047,0.01,-0.88,-0.44
177333017,0.01,-0.88,-0.46
177335014,0.01,-0.88,-0.46
177337009,0.01,-0.88,-0.46
177338969,0.01,-0.88,-0.46
177341087,0.01,-0.88,-0.46
177343117,0.00,-0.89,-0.44
177344998,0.00,-0.89,-0.44
177346975,0.00,-0.89,-0.44
177348969,0.00,-0.89,-0.44
177350971,0.00,-0.89,-0.44
177352967,0.00,-0.88,-0.46
177354967,0.00,-0.88,-0.46
177356959,0.00,-0.88,-0.46
177358969,0.00,-0.88,-0.46
177360969,0.00,-0.88,-0.46
177363027,0.00,-0.88,-0.43
177365126,0.00,-0.88,-0.43
177367020,0.00,-0.88,-0.43
177369007,0.00,-0.88,-0.43
177371014,0.00,-0.88,-0.43
177373052,-0.01,-0.88,-0.42
177375033,-0.01,-0.88,-0.42
177377008,-0.01,-0.88,-0.42
177379006,-0.01,-0.88,-0.42
177380983,-0.01,-0.88,-0.42
177383040,-0.01,-0.88,-0.42
177385011,0.00,-0.87,-0.43
177386967,0.00,-0.87,-0.43
177388966,0.00,-0.87,-0.43
177391137,0.00,-0.87,-0.43
177392995,0.00,-0.87,-0.43
177394991,-0.00,-0.88,-0.43
177396974,-0.00,-0.88,-0.43
177398966,-0.00,-0.88,-0.43
177400968,-0.00,-0.88,-0.43
177403037,-0.00,-0.88,-0.43
177405013,-0.01,-0.89,-0.44
177407016,-0.01,-0.89,-0.44
177409011,-0.01,-0.89,-0.44
177411006,-0.01,-0.89,-0.44
177413042,-0.01,-0.89,-0.44
177415129,-0.00,-0.89,-0.44
177417022,-0.00,-0.89,-0.44
177418998,-0.00,-0.89,-0.44
177420966,-0.00,-0.89,-0.44
177422966,-0.00,-0.89,-0.44
177424967,0.01,-0.88,-0.45
177426967,0.01,-0.88,-0.45
177428966,0.01,-0.88,-0.45
177430967,0.01,-0.88,-0.45
177432969,0.01,-0.88,-0.45
177434970,0.00,-0.88,-0.45
177436970,0.00,-0.88,-0.45
177438969,0.00,-0.88,-0.45
177441047,0.00,-0.88,-0.45
177443024,0.00,-0.88,-0.45
177445011,-0.00,-0.88,-0.43
177447009,-0.00,-0.88,-0.43
177449015,-0.00,-0.88,-0.43
177451029,-0.00,-0.88,-0.43
177453097,-0.00,-0.88,-0.43
177455028,-0.00,-0.88,-0.43
177457003,0.00,-0.88,-0.45
177458968,0.00,-0.88,-0.45
177460973,0.00,-0.88,-0.45
177462969,0.00,-0.88,-0.45
177465062,0.00,-0.88,-0.45
177466976,0.00,-0.88,-0.44
177469000,0.00,-0.88,-0.44
177471013,0.00,-0.88,-0.44
177473007,0.00,-0.88,-0.44
177475043,0.00,-0.88,-0.44
177476997,0.00,-0.87,-0.43
177478969,0.00,-0.87,-0.43
177480968,0.00,-0.87,-0.43
177483045,0.00,-0.87,-0.43
177485036,0.00,-0.87,-0.43
177487021,0.00,-0.88,-0.43
177489019,0.00,-0.88,-0.43
177491132,0.00,-0.88,-0.43
177493083,0.00,-0.88,-0.43
177495044,0.00,-0.88,-0.43
177497014,-0.00,-0.88,-0.43
177499015,-0.00,-0.88,-0.43
177501017,-0.00,-0.88,-0.43
177503065,-0.00,-0.88,-0.43
177504995,-0.00,-0.88,-0.43
177506966,0.00,-0.88,-0.44
177508958,0.00,-0.88,-0.44
177510977,0.00,-0.88,-0.44
177513016,0.00,-0.88,-0.44
177515062,0.00,-0.88,-0.44
177516977,0.00,-0.88,-0.43
177518968,0.00,-0.88,-0.43
177520958,0.00,-0.88,-0.43
177523037,0.00,-0.88,-0.43
177525012,0.00,-0.88,-0.43
177527018,0.00,-0.88,-0.43
177529014,0.00,-0.88,-0.43
177531014,0.00,-0.88,-0.43
177533012,0.00,-0.88,-0.43
177535007,0.00,-0.88,-0.43
177536978,0.00,-0.88,-0.43
177538971,0.00,-0.88,-0.44
177541066,0.00,-0.88,-0.44
177542966,0.00,-0.88,-0.44
177544977,0.00,-0.88,-0.44
177547056,0.00,-0.88,-0.44
177548999,0.00,-0.88,-0.44
177550966,0.00,-0.88,-0.44
177552975,0.00,-0.88,-0.44
177554971,0.00,-0.88,-0.44
177556969,0.00,-0.88,-0.44
177559016,0.00,-0.88,-0.43
177560972,0.00,-0.88,-0.43
177563037,0.00,-0.88,-0.43
177565118,0.00,-0.88,-0.43
177567016,0.00,-0.88,-0.43
177569014,0.00,-0.88,-0.44
177571040,0.00,-0.88,-0.44
177573033,0.00,-0.88,-0.44
177575016,0.00,-0.88,-0.44
177577012,0.00,-0.88,-0.44
177578996,0.00,-0.88,-0.43
177580967,0.00,-0.88,-0.43
177582971,0.00,-0.88,-0.43
177585014,0.00,-0.88,-0.43
177587053,0.00,-0.88,-0.43
177588993,0.00,-0.88,-0.44
177591082,0.00,-0.88,-0.44
177592977,0.00,-0.88,-0.44
177595035,0.00,-0.88,-0.44
177596998,0.00,-0.88,-0.44
177598968,0.00,-0.88,-0.44
177600966,0.00,-0.88,-0.44
177603035,0.00,-0.88,-0.44
177605022,0.00,-0.88,-0.44
177607017,0.00,-0.88,-0.44
177609035,0.00,-0.88,-0.44
177611040,-0.00,-0.88,-0.44
177613029,-0.00,-0.88,-0.44
177615118,-0.00,-0.88,-0.44
177617016,-0.00,-0.88,-0.44
177619021,-0.00,-0.88,-0.44
177621030,0.00,-0.88,-0.45
177622970,0.00,-0.88,-0.45
177624959,0.00,-0.88,-0.45
177626966,0.00,-0.88,-0.45
177628996,0.00,-0.88,-0.45
177631014,0.00,-0.88,-0.44
177632970,0.00,-0.88,-0.44
177634968,0.00,-0.88,-0.44
177636957,0.00,-0.88,-0.44
177638966,0.00,-0.88,-0.44
177641071,0.00,-0.88,-0.43
177643027,0.00,-0.88,-0.43
177645013,0.00,-0.88,-0.43
177647008,0.00,-0.88,-0.43
177649039,0.00,-0.88,-0.43
177651070,0.00,-0.88,-0.44
177653031,0.00,-0.88,-0.44
177655018,0.00,-0.88,-0.44
177657007,0.00,-0.88,-0.44
177658981,0.00,-0.88,-0.44
177661040,-0.00,-0.88,-0.43
177662985,-0.00,-0.88,-0.43
177665063,-0.00,-0.88,-0.43
177666982,-0.00,-0.88,-0.43
177668971,-0.00,-0.88,-0.43
177670984,0.00,-0.88,-0.44
177673006,0.00,-0.88,-0.44
177675004,0.00,-0.88,-0.44
177677019,0.00,-0.88,-0.44
177678969,0.00,-0.88,-0.44
177680956,0.00,-0.88,-0.44
177683030,0.00,-0.88,-0.44
177685033,0.00,-0.88,-0.44
177687018,0.00,-0.88,-0.44
177689027,0.00,-0.88,-0.44
177691145,0.00,-0.88,-0.44
177693020,0.00,-0.88,-0.44
177695018,0.00,-0.88,-0.44
177697016,0.00,-0.88,-0.44
177699011,0.00,-0.88,-0.44
177700981,0.00,-0.88,-0.44
177703084,0.00,-0.88,-0.44
177704997,0.00,-0.88,-0.44
177706969,0.00,-0.88,-0.44
177708966,0.00,-0.88,-0.44
177710967,0.00,-0.88,-0.44
177712966,0.00,-0.88,-0.44
177715061,0.00,-0.88,-0.44
177716978,0.00,-0.88,-0.44
177718967,0.00,-0.88,-0.44
177720970,0.00,-0.88,-0.44
177723053,0.00,-0.88,-0.44
177725040,0.00,-0.88,-0.44
177727017,0.00,-0.88,-0.44
177729016,0.00,-0.88,-0.44
177731044,0.00,-0.88,-0.44
177733033,0.00,-0.88,-0.45
177735015,0.00,-0.88,-0.45
177737016,0.00,-0.88,-0.45
177739021,0.00,-0.88,-0.45
177741138,0.00,-0.88,-0.45
177742995,0.00,-0.88,-0.44
177744971,0.00,-0.88,-0.44
177746968,0.00,-0.88,-0.44
177748984,0.00,-0.88,-0.44
177751014,0.00,-0.88,-0.44
177752966,0.00,-0.88,-0.44
177754966,0.00,-0.88,-0.45
177756966,0.00,-0.88,-0.45
177758966,0.00,-0.88,-0.45
177760967,0.00,-0.88,-0.45
177763028,0.00,-0.88,-0.45
177765119,0.00,-0.88,-0.45
177767015,0.00,-0.88,-0.45
177769015,0.00,-0.88,-0.45
177771039,0.00,-0.88,-0.45
177773041,0.00,-0.88,-0.45
177775042,0.00,-0.88,-0.43
177777017,0.00,-0.88,-0.43
177779010,0.00,-0.88,-0.43
177780970,0.00,-0.88,-0.43
177783046,0.00,-0.88,-0.43
177785019,-0.00,-0.88,-0.44
177786969,-0.00,-0.88,-0.44
177788969,-0.00,-0.88,-0.44
177791075,-0.00,-0.88,-0.44
177793005,-0.00,-0.88,-0.44
177795018,0.00,-0.88,-0.44
177796968,0.00,-0.88,-0.44
177798967,0.00,-0.88,-0.44
177800970,0.00,-0.88,-0.44
177803027,0.00,-0.88,-0.44
177805021,0.00,-0.88,-0.44
177807017,0.00,-0.88,-0.44
177809042,0.00,-0.88,-0.44
177811034,0.00,-0.88,-0.44
177813024,0.00,-0.88,-0.44
177815121,-0.04,-0.84,-0.43
177817016,-0.04,-0.84,-0.43
177818996,-0.04,-0.84,-0.43
177820971,-0.04,-0.84,-0.43
177822977,-0.04,-0.84,-0.43
177824989,0.02,-0.89,-0.41
177826992,0.02,-0.89,-0.41
177829094,0.02,-0.89,-0.41
177830997,0.02,-0.89,-0.41
177832966,0.02,-0.89,-0.41
177834959,0.02,-0.89,-0.41
177836967,-0.01,-0.87,-0.50
177838970,-0.01,-0.87,-0.50
177841072,-0.01,-0.87,-0.50
177843017,-0.01,-0.87,-0.50
177845013,-0.01,-0.87,-0.50
177847012,0.02,-0.89,-0.42
177849010,0.02,-0.89,-0.42
177851009,0.02,-0.89,-0.42
177853009,0.02,-0.89,-0.42
177854975,0.02,-0.89,-0.42
177856968,0.00,-0.88,-0.48
177858968,0.00,-0.88,-0.48
177860968,0.00,-0.88,-0.48
177863011,0.00,-0.88,-0.48
177865133,0.00,-0.88,-0.48
177866998,0.00,-0.87,-0.45
177868967,0.00,-0.87,-0.45
177870970,0.00,-0.87,-0.45
177872970,0.00,-0.87,-0.45
177874958,0.00,-0.87,-0.45
177876989,0.00,-0.87,-0.43
177879017,0.00,-0.87,-0.43
177880973,0.00,-0.87,-0.43
177883032,0.00,-0.87,-0.43
177885035,0.00,-0.87,-0.43
177887014,-0.01,-0.86,-0.42
177889036,-0.01,-0.86,-0.42
177891144,-0.01,-0.86,-0.42
177893023,-0.01,-0.86,-0.42
177895014,-0.01,-0.86,-0.42
177897010,-0.00,-0.86,-0.41
177899050,-0.00,-0.86,-0.41
177901025,-0.00,-0.86,-0.41
177902971,-0.00,-0.86,-0.41
177904971,-0.00,-0.86,-0.41
177906968,-0.00,-0.86,-0.41
177908970,0.00,-0.87,-0.45
177910969,0.00,-0.87,-0.45
177913049,0.00,-0.87,-0.45
177915104,0.00,-0.87,-0.45
177916975,0.00,-0.87,-0.45
177918968,0.02,-0.89,-0.46
177921019,0.02,-0.89,-0.46
177923024,0.02,-0.89,-0.46
177925011,0.02,-0.89,-0.46
177927010,0.02,-0.89,-0.46
177929028,0.03,-0.90,-0.54
177931033,0.03,-0.90,-0.54
177933015,0.03,-0.90,-0.54
177935008,0.03,-0.90,-0.54
177937006,0.03,-0.90,-0.54
177938971,0.01,-0.89,-0.50
177941077,0.01,-0.89,-0.50
177942981,0.01,-0.89,-0.50
177945057,0.01,-0.89,-0.50
177946994,0.01,-0.89,-0.50
177948959,-0.07,-0.88,-0.39
177950968,-0.07,-0.88,-0.39
177952989,-0.07,-0.88,-0.39
177955010,-0.07,-0.88,-0.39
177956958,-0.07,-0.88,-0.39
177958959,-0.05,-0.87,-0.41
177960966,-0.05,-0.87,-0.41
177963031,-0.05,-0.87,-0.41
177965116,-0.05,-0.87,-0.41
177967014,-0.05,-0.87,-0.41
177969016,-0.03,-0.85,-0.35
177971083,-0.03,-0.85,-0.35
177973026,-0.03,-0.85,-0.35
177975010,-0.03,-0.85,-0.35
177977002,-0.03,-0.85,-0.35
177978985,-0.03,-0.85,-0.35
177981009,0.02,-0.86,-0.41
177983040,0.02,-0.86,-0.41
177985018,0.02,-0.86,-0.41
177986969,0.02,-0.86,-0.41
177988967,0.02,-0.86,-0.41
177991076,0.01,-0.88,-0.46
177992972,0.01,-0.88,-0.46
177994985,0.01,-0.88,-0.46
177996975,0.01,-0.88,-0.46
177999021,0.01,-0.88,-0.46
178000959,0.01,-0.90,-0.46
178003027,0.01,-0.90,-0.46
178005012,0.01,-0.90,-0.46
178007007,0.01,-0.90,-0.46
178009015,0.01,-0.90,-0.46
178011040,0.00,-0.89,-0.52
178013015,0.00,-0.89,-0.52
178015111,0.00,-0.89,-0.52
178017012,0.00,-0.89,-0.52
178019021,0.00,-0.89,-0.52
178021022,-0.09,-0.89,-0.56
